timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695133914747,6424,HTTP Request-1,200,OK,ThreadPathao 1-44,text,true,,113477,115,100,100,https://pathao.com/bn/,6413,0,0
1695133914595,6751,HTTP Request,200,OK,ThreadPathao 1-43,text,true,,116155,227,100,100,https://pathao.com/bn/,198,0,15
1695133914595,199,HTTP Request-0,302,Found,ThreadPathao 1-43,text,true,,2666,112,100,100,https://pathao.com/,198,0,15
1695133914794,6552,HTTP Request-1,200,OK,ThreadPathao 1-43,text,true,,113489,115,100,100,https://pathao.com/bn/,6534,0,0
1695133917148,4222,HTTP Request,500,Internal Server Error,ThreadPathao 1-94,text,false,,5876,227,100,100,https://pathao.com/bn/,91,0,21
1695133917148,91,HTTP Request-0,302,Found,ThreadPathao 1-94,text,true,,2656,112,100,100,https://pathao.com/,91,0,21
1695133917239,4131,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-94,text,false,,3220,115,100,100,https://pathao.com/bn/,4131,0,0
1695133914495,6893,HTTP Request,200,OK,ThreadPathao 1-41,text,true,,116149,227,100,100,https://pathao.com/bn/,117,0,30
1695133914495,117,HTTP Request-0,302,Found,ThreadPathao 1-41,text,true,,2666,112,100,100,https://pathao.com/,117,0,30
1695133914612,6776,HTTP Request-1,200,OK,ThreadPathao 1-41,text,true,,113483,115,100,100,https://pathao.com/bn/,6518,0,0
1695133917209,4179,HTTP Request,500,Internal Server Error,ThreadPathao 1-30,text,false,,5886,227,100,100,https://pathao.com/bn/,72,0,0
1695133917209,72,HTTP Request-0,302,Found,ThreadPathao 1-30,text,true,,2668,112,100,100,https://pathao.com/,72,0,0
1695133917281,4107,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-30,text,false,,3218,115,100,100,https://pathao.com/bn/,4107,0,0
1695133917084,4324,HTTP Request,500,Internal Server Error,ThreadPathao 1-26,text,false,,5882,227,100,100,https://pathao.com/bn/,136,0,0
1695133917084,136,HTTP Request-0,302,Found,ThreadPathao 1-26,text,true,,2660,112,100,100,https://pathao.com/,136,0,0
1695133917220,4188,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-26,text,false,,3222,115,100,100,https://pathao.com/bn/,4188,0,0
1695133917199,4281,HTTP Request,500,Internal Server Error,ThreadPathao 1-95,text,false,,5890,227,100,100,https://pathao.com/bn/,154,0,18
1695133917199,154,HTTP Request-0,302,Found,ThreadPathao 1-95,text,true,,2666,112,100,100,https://pathao.com/,154,0,18
1695133917353,4127,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-95,text,false,,3224,115,100,100,https://pathao.com/bn/,4126,0,0
1695133917397,4093,HTTP Request,500,Internal Server Error,ThreadPathao 1-99,text,false,,5886,227,100,100,https://pathao.com/bn/,92,0,16
1695133917397,92,HTTP Request-0,302,Found,ThreadPathao 1-99,text,true,,2668,112,100,100,https://pathao.com/,92,0,16
1695133917489,4001,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-99,text,false,,3218,115,100,100,https://pathao.com/bn/,4001,0,0
1695133917829,3710,HTTP Request,500,Internal Server Error,ThreadPathao 1-4,text,false,,5888,227,100,100,https://pathao.com/bn/,85,0,0
1695133917829,85,HTTP Request-0,302,Found,ThreadPathao 1-4,text,true,,2672,112,100,100,https://pathao.com/,85,0,0
1695133917914,3625,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-4,text,false,,3216,115,100,100,https://pathao.com/bn/,3625,0,0
1695133917300,4263,HTTP Request,500,Internal Server Error,ThreadPathao 1-97,text,false,,5890,227,100,100,https://pathao.com/bn/,91,0,17
